2147483647;423342;140
382448;0;93
371188;0;163
374685;0;173
367222;0;153
395127;0;85
2147483647;400251;102
415285;0;128
421559;0;188
325950;0;65
2147483647;348892;87
383609;0;108
398276;0;242
360150;0;172
416608;0;100
322750;0;110
2147483647;393963;62
2147483647;350466;731
385554;0;160
368932;0;156
370560;0;98
384910;0;112
2147483647;384405;274
393076;0;104
395713;0;92
372513;0;125
2147483647;374598;189
327774;0;256
419707;0;432
321235;0;78
417530;0;52
407143;0;194
2147483647;404253;225
411996;0;122
376233;0;69
452149;0;177
369290;0;150
369857;0;222
354777;0;652
325809;0;71
2147483647;386899;75
2147483647;353529;134
2147483647;389862;140
364786;0;99
407976;0;527
387628;0;138
2147483647;383860;107
367041;0;61
378016;0;209
425660;0;161
359203;0;640
365441;0;43
2147483647;369872;243
343616;0;69
371063;0;58
381447;0;133
388997;0;113
354320;0;80
384819;0;280
338444;0;291
2147483647;387810;153
2147483647;376275;228
434612;0;104
372912;0;174
374770;0;233
2147483647;398607;87
381233;0;241
2147483647;368558;87
2147483647;382894;263
376740;0;175
416050;0;122
375628;0;108
401469;0;208
2147483647;392470;169
402886;0;323
367480;0;381
352365;0;100
2147483647;362631;41
2147483647;371464;335
2147483647;387196;217
406054;0;81
2147483647;378705;189
352555;0;222
2147483647;387697;182
341590;0;188
382272;0;208
2147483647;377232;128
380685;0;125
391127;0;173
355244;0;50
2147483647;433076;129
2147483647;408075;271
376505;0;145
2147483647;368986;45
2147483647;424199;68
483883;0;98
2147483647;396848;66
412282;0;109
373451;0;177
330064;0;118
2147483647;374940;299
393087;0;132
392893;0;150
2147483647;428079;89
404490;0;127
392168;0;132
2147483647;356363;257
368419;0;102
352329;0;66
363323;0;25
377688;0;46
357491;0;18
405659;0;256
345938;0;225
415314;0;141
397566;0;65
2147483647;432980;391
2147483647;405377;39
357754;0;184
339054;0;83
2147483647;338489;101
370460;0;74
417886;0;195
328591;0;55
2147483647;384641;302
396684;0;187
362582;0;182
440280;0;141
434944;0;106
2147483647;403837;107
338135;0;276
348055;0;57
374824;0;89
388312;0;274
357097;0;80
366546;0;104
326554;0;320
377237;0;56
408716;0;158
354904;0;143
407791;0;120
373346;0;106
2147483647;395887;257
2147483647;395919;224
392050;0;289
2147483647;397300;188
2147483647;376106;108
2147483647;396092;199
2147483647;415709;267
344727;0;245
2147483647;368055;168
347158;0;431
346562;0;121
388026;0;65
359155;0;272
389689;0;282
372388;0;117
381473;0;420
349321;0;31
2147483647;363399;139
382178;0;185
400660;0;280
391940;0;109
397851;0;189
395797;0;45
303922;0;358
387978;0;112
349599;0;40
2147483647;426022;177
2147483647;344983;275
373072;0;162
374068;0;118
418323;0;128
370159;0;110
397562;0;57
391756;0;220
394309;0;73
385576;0;51
418643;0;145
396836;0;194
356635;0;84
442895;0;176
393310;0;66
353908;0;78
445976;0;182
2147483647;394511;176
384796;0;654
389490;0;250
351591;0;53
356417;0;41
355541;0;144
366852;0;92
376933;0;115
353325;0;301
368019;0;129
394033;0;280
365194;0;158
2147483647;386558;355
374913;0;45
2147483647;401916;261
338433;0;114
2147483647;403395;81
353062;0;146
356122;0;88
321525;0;74
2147483647;388201;447
2147483647;409269;424
384679;0;56
385938;0;111
332638;0;22
335527;0;329
447940;0;300
325432;0;85
324609;0;25
358676;0;52
2147483647;415541;201
2147483647;376614;220
2147483647;410865;480
372695;0;122
361210;0;526
354504;0;144
351906;0;193
355464;0;56
359636;0;60
405703;0;133
368535;0;215
457069;0;121
2147483647;380982;109
2147483647;407017;169
300395;0;341
398880;0;101
377348;0;226
2147483647;341782;324
2147483647;415992;169
459452;0;333
425145;0;270
320198;0;218
402618;0;120
321456;0;105
2147483647;388427;230
424751;0;119
2147483647;413850;127
401921;0;199
401405;0;160
2147483647;358109;328
414543;0;230
2147483647;366591;230
365423;0;40
2147483647;376021;73
391981;0;82
351579;0;148
397145;0;500
362428;0;161
2147483647;376022;165
2147483647;466100;99
2147483647;363388;124
2147483647;394108;206
348370;0;193
365876;0;155
2147483647;380108;130
347126;0;148
394744;0;161
340635;0;157
403504;0;232
2147483647;411603;680
382953;0;102
397667;0;201
400343;0;321
352837;0;58
2147483647;384539;486
378379;0;264
369629;0;93
345438;0;185
404282;0;112
348302;0;284
378161;0;70
413037;0;96
2147483647;347182;286
400746;0;331
352666;0;79
2147483647;388384;461
336031;0;62
350153;0;99
356739;0;78
336488;0;64
369126;0;126
369284;0;153
392125;0;114
352281;0;96
366237;0;64
2147483647;402591;309
346333;0;144
389206;0;71
402334;0;112
384240;0;126
352965;0;278
2147483647;426952;223
348200;0;288
395371;0;168
380439;0;86
411542;0;119
365499;0;98
405310;0;104
2147483647;411238;246
2147483647;438834;124
383966;0;132
340617;0;176
394157;0;71
362933;0;38
411144;0;151
441791;0;142
351802;0;142
2147483647;403331;125
338529;0;64
2147483647;410349;181
418171;0;156
407870;0;192
325687;0;322
353182;0;115
428401;0;111
400274;0;66
314179;0;131
2147483647;387929;336
2147483647;373579;60
356064;0;120
410860;0;376
401924;0;180
379130;0;176
2147483647;411964;605
400427;0;40
412038;0;119
415181;0;189
376807;0;44
397520;0;185
2147483647;385667;108
376221;0;78
411643;0;95
425022;0;80
306101;0;163
380512;0;201
353277;0;54
357764;0;26
359063;0;47
2147483647;429946;365
404141;0;51
415887;0;160
379613;0;103
350115;0;47
438300;0;350
407468;0;102
394307;0;192
377655;0;202
2147483647;359333;93
2147483647;435234;218
370746;0;198
342851;0;57
367876;0;155
379440;0;77
398854;0;116
384024;0;217
389391;0;70
415842;0;159
368977;0;261
362569;0;64
373098;0;127
390005;0;463
364295;0;121
446125;0;47
371958;0;62
2147483647;383968;91
374898;0;417
2147483647;381213;206
391151;0;228
418648;0;234
378750;0;117
383163;0;45
415363;0;249
363792;0;38
380667;0;123
350476;0;82
386239;0;189
379943;0;67
384481;0;79
458143;0;89
401064;0;87
360890;0;169
352961;0;143
441576;0;88
377095;0;236
379074;0;52
367495;0;132
404674;0;188
363846;0;166
390845;0;337
384532;0;82
331881;0;56
391110;0;164
2147483647;402327;92
2147483647;376589;123
385582;0;41
364534;0;265
371704;0;41
364414;0;114
394752;0;95
310241;0;93
2147483647;378669;363
2147483647;392806;112
372766;0;221
2147483647;350204;120
2147483647;427344;254
341257;0;76
2147483647;380053;215
336176;0;88
355061;0;56
349888;0;24
402276;0;99
357853;0;96
381460;0;63
358341;0;106
405836;0;87
359011;0;58
2147483647;370560;345
2147483647;370012;123
2147483647;443203;52
423268;0;244
372903;0;42
369811;0;246
395807;0;115
383102;0;102
340431;0;185
346670;0;53
2147483647;342759;159
344625;0;65
2147483647;363821;105
334335;0;130
370988;0;61
424231;0;237
332233;0;119
358206;0;69
337025;0;48
355398;0;119
2147483647;379986;116
2147483647;358674;168
2147483647;333632;108
395772;0;144
370348;0;104
2147483647;390336;93
2147483647;415764;120
391206;0;133
2147483647;368597;109
398373;0;127
395720;0;150
339670;0;185
404214;0;40
334183;0;98
382782;0;61
2147483647;400197;81
389859;0;135
2147483647;429393;168
416279;0;134
387044;0;178
422422;0;102
425760;0;355
396872;0;118
384992;0;67
381572;0;86
370740;0;118
381017;0;233
2147483647;424312;75
355486;0;46
358872;0;50
392675;0;144
403542;0;51
365379;0;85
398063;0;67
2147483647;397848;109
422369;0;196
378836;0;30
425577;0;353
381960;0;213
355129;0;55
339805;0;46
385888;0;157
413667;0;116
2147483647;433979;181
404853;0;106
396636;0;91
2147483647;406625;159
2147483647;355234;73
401529;0;270
348531;0;116
2147483647;402426;134
448805;0;195
364969;0;152
449434;0;137
404696;0;113
404366;0;142
386532;0;148
363514;0;49
327498;0;110
354361;0;13
2147483647;407438;173
364945;0;377
369019;0;179
354230;0;698
383770;0;73
360048;0;161
302362;0;121
360509;0;490
386127;0;300
407857;0;222
336922;0;88
394574;0;140
309685;0;38
390908;0;149
407039;0;102
385094;0;95
380925;0;303
2147483647;364676;146
324162;0;60
372171;0;114
365224;0;197
374852;0;219
388734;0;137
376073;0;38
365639;0;116
373817;0;23
394064;0;78
2147483647;431960;208
383528;0;96
399530;0;131
2147483647;375947;74
367408;0;277
2147483647;413911;103
401154;0;227
377787;0;102
2147483647;408523;169
389002;0;51
368527;0;84
381775;0;581
354989;0;84
405916;0;307
395654;0;72
443647;0;238
370973;0;67
401255;0;87
410227;0;166
395720;0;108
366297;0;86
365282;0;172
362910;0;247
393190;0;65
423142;0;63
349079;0;155
374926;0;380
374908;0;75
2147483647;408970;160
413063;0;201
377413;0;155
406843;0;188
321947;0;120
370754;0;76
368473;0;180
376183;0;93
378339;0;102
401144;0;112
2147483647;382795;280
2147483647;386089;70
358604;0;114
2147483647;467341;358
413248;0;81
327501;0;226
395548;0;101
367996;0;341
386969;0;108
377592;0;49
353546;0;124
2147483647;325922;81
391323;0;306
383348;0;140
2147483647;355632;179
374069;0;138
392572;0;89
351033;0;164
353486;0;26
370266;0;157
368916;0;28
2147483647;415138;329
367159;0;78
314202;0;44
2147483647;365784;176
356191;0;24
385600;0;511
362470;0;165
376125;0;104
403562;0;117
348694;0;43
2147483647;397797;209
378178;0;424
401530;0;82
2147483647;373033;140
315508;0;163
396559;0;61
390304;0;128
2147483647;373161;166
437827;0;120
333951;0;9
353791;0;99
344548;0;191
388566;0;168
409777;0;372
2147483647;388246;129
351169;0;554
2147483647;415827;188
381928;0;126
319793;0;50
2147483647;404593;180
397414;0;275
310405;0;686
345570;0;149
406723;0;134
449358;0;156
397693;0;66
358572;0;262
330516;0;49
2147483647;435936;270
359863;0;55
2147483647;351951;34
335779;0;71
399141;0;306
395188;0;60
414571;0;101
413066;0;45
414058;0;107
329601;0;75
2147483647;361009;172
365579;0;153
400268;0;148
393360;0;128
375405;0;74
403821;0;92
400535;0;147
359664;0;76
2147483647;388016;404
425355;0;109
2147483647;428650;229
2147483647;436936;141
431532;0;174
2147483647;431859;278
364360;0;329
388741;0;137
385989;0;86
370278;0;298
396679;0;100
392213;0;117
2147483647;402032;143
2147483647;391007;410
370359;0;46
381446;0;383
410562;0;123
346425;0;99
314382;0;270
303673;0;293
376815;0;36
381832;0;164
355786;0;69
375078;0;104
380292;0;175
362722;0;156
373311;0;280
2147483647;415553;202
408450;0;272
429440;0;94
319962;0;65
418537;0;49
357281;0;65
381538;0;199
329476;0;75
356287;0;80
2147483647;395308;85
406897;0;191
2147483647;405294;361
356742;0;101
2147483647;420143;58
345612;0;307
409025;0;133
319212;0;196
2147483647;397934;161
2147483647;414835;173
408104;0;72
327811;0;27
395407;0;71
354077;0;166
369601;0;172
435145;0;159
2147483647;375919;146
342402;0;62
351101;0;310
397706;0;352
383671;0;109
2147483647;410742;209
418936;0;50
2147483647;442651;188
405130;0;132
356853;0;100
2147483647;364091;274
432274;0;109
416075;0;140
373547;0;79
402878;0;93
393351;0;85
361561;0;147
361820;0;62
362012;0;70
365914;0;171
2147483647;384789;221
384857;0;156
409697;0;167
2147483647;371051;265
2147483647;350228;100
2147483647;425894;225
311228;0;128
317487;0;53
354495;0;189
2147483647;366607;390
357641;0;39
404385;0;296
393124;0;152
384418;0;75
2147483647;414661;185
382593;0;84
391751;0;57
353503;0;116
417552;0;90
360780;0;335
2147483647;371512;190
368655;0;36
332121;0;104
374901;0;133
2147483647;358546;102
392249;0;152
327309;0;25
394063;0;57
2147483647;376232;172
366749;0;88
409825;0;90
355388;0;193
343492;0;163
375044;0;55
396098;0;49
2147483647;412880;241
365802;0;31
2147483647;368838;108
398279;0;112
385647;0;89
2147483647;392539;456
389534;0;91
386038;0;158
401257;0;31
350373;0;65
350176;0;38
413056;0;124
2147483647;356426;317
365248;0;56
311858;0;176
343864;0;99
2147483647;372629;101
399855;0;58
372556;0;64
2147483647;412528;185
2147483647;396395;78
377880;0;164
374411;0;299
330682;0;101
366782;0;60
389868;0;48
380527;0;302
2147483647;376754;102
349654;0;72
2147483647;397936;68
392472;0;48
380426;0;157
2147483647;372870;140
349982;0;169
416187;0;116
365628;0;89
332713;0;61
331085;0;65
387160;0;442
336031;0;50
349361;0;64
316932;0;56
370892;0;94
339165;0;176
2147483647;378515;99
326719;0;76
2147483647;393566;148
354033;0;60
376480;0;222
2147483647;364136;259
2147483647;385716;291
388375;0;318
390276;0;200
360114;0;59
440646;0;249
396208;0;121
425461;0;167
393411;0;74
319484;0;36
380371;0;180
417156;0;189
2147483647;418442;367
325225;0;111
366769;0;267
